date_label,effective_from,effective_to,classification,card_name
September 2005,01/09/2005,01/03/2006,Forbidden,Mirror Force
September 2005,01/09/2005,01/03/2006,Forbidden,Monster Reborn
September 2005,01/09/2005,01/03/2006,Forbidden,Painful Choice
September 2005,01/09/2005,01/03/2006,Forbidden,Raigeki
September 2005,01/09/2005,01/03/2006,Forbidden,Ring of Destruction
September 2005,01/09/2005,01/03/2006,Forbidden,Sinister Serpent
September 2005,01/09/2005,01/03/2006,Forbidden,Sixth Sense
September 2005,01/09/2005,01/03/2006,Forbidden,The Forceful Sentry
September 2005,01/09/2005,01/03/2006,Forbidden,Witch of the Black Forest
September 2005,01/09/2005,01/03/2006,Forbidden,Yata-Garasu
September 2005,01/09/2005,01/03/2006,Limited,Book of Moon
September 2005,01/09/2005,01/03/2006,Limited,Breaker the Magical Warrior
September 2005,01/09/2005,01/03/2006,Limited,Call of the Haunted
September 2005,01/09/2005,01/03/2006,Limited,Card Destruction
September 2005,01/09/2005,01/03/2006,Limited,Ceasefire
September 2005,01/09/2005,01/03/2006,Limited,Confiscation
September 2005,01/09/2005,01/03/2006,Limited,Crush Card Virus
September 2005,01/09/2005,01/03/2006,Limited,Cyber Jar
September 2005,01/09/2005,01/03/2006,Limited,D.D. Warrior Lady
September 2005,01/09/2005,01/03/2006,Limited,Dark Hole
September 2005,01/09/2005,01/03/2006,Limited,Dark Magician of Chaos
September 2005,01/09/2005,01/03/2006,Limited,Deck Devastation Virus
September 2005,01/09/2005,01/03/2006,Limited,Exchange of the Spirit
September 2005,01/09/2005,01/03/2006,Limited,Exiled Force
September 2005,01/09/2005,01/03/2006,Limited,Exodia the Forbidden One
September 2005,01/09/2005,01/03/2006,Limited,Heavy Storm
September 2005,01/09/2005,01/03/2006,Limited,Injection Fairy Lily
September 2005,01/09/2005,01/03/2006,Limited,Jinzo
September 2005,01/09/2005,01/03/2006,Limited,Left Arm of the Forbidden One
September 2005,01/09/2005,01/03/2006,Limited,Left Leg of the Forbidden One
September 2005,01/09/2005,01/03/2006,Limited,Lightning Vortex
September 2005,01/09/2005,01/03/2006,Limited,Limiter Removal
September 2005,01/09/2005,01/03/2006,Limited,Mage Power
September 2005,01/09/2005,01/03/2006,Limited,Magic Cylinder
September 2005,01/09/2005,01/03/2006,Limited,Marshmallon
September 2005,01/09/2005,01/03/2006,Limited,Metamorphosis
September 2005,01/09/2005,01/03/2006,Limited,Morphing Jar
September 2005,01/09/2005,01/03/2006,Limited,Mystical Space Typhoon
September 2005,01/09/2005,01/03/2006,Limited,Night Assailant
September 2005,01/09/2005,01/03/2006,Limited,Pot of Greed
September 2005,01/09/2005,01/03/2006,Limited,Premature Burial
September 2005,01/09/2005,01/03/2006,Limited,Protector of the Sanctuary
September 2005,01/09/2005,01/03/2006,Limited,Reckless Greed
September 2005,01/09/2005,01/03/2006,Limited,Reflect Bounder
September 2005,01/09/2005,01/03/2006,Limited,Right Arm of the Forbidden One
September 2005,01/09/2005,01/03/2006,Limited,Right Leg of the Forbidden One
September 2005,01/09/2005,01/03/2006,Limited,Sacred Phoenix of Nephthys
September 2005,01/09/2005,01/03/2006,Limited,Sangan
September 2005,01/09/2005,01/03/2006,Limited,Scapegoat
September 2005,01/09/2005,01/03/2006,Limited,Snatch Steal
September 2005,01/09/2005,01/03/2006,Limited,Swords of Revealing Light
September 2005,01/09/2005,01/03/2006,Limited,Thousand-Eyes Restrict
September 2005,01/09/2005,01/03/2006,Limited,Torrential Tribute
September 2005,01/09/2005,01/03/2006,Limited,Tribe-Infecting Virus
September 2005,01/09/2005,01/03/2006,Limited,Tsukuyomi
September 2005,01/09/2005,01/03/2006,Limited,Twin-Headed Behemoth
September 2005,01/09/2005,01/03/2006,Limited,United We Stand
September 2005,01/09/2005,01/03/2006,Semi-Limited,Abyss Soldier
September 2005,01/09/2005,01/03/2006,Semi-Limited,Creature Swap
September 2005,01/09/2005,01/03/2006,Semi-Limited,Emergency Provisions
September 2005,01/09/2005,01/03/2006,Semi-Limited,Good Goblin Housekeeping
September 2005,01/09/2005,01/03/2006,Semi-Limited,Gravity Bind
September 2005,01/09/2005,01/03/2006,Semi-Limited,Last Turn
September 2005,01/09/2005,01/03/2006,Semi-Limited,Level Limit - Area B
September 2005,01/09/2005,01/03/2006,Semi-Limited,Manticore of Darkness
September 2005,01/09/2005,01/03/2006,Semi-Limited,Nobleman of Crossout
September 2005,01/09/2005,01/03/2006,Semi-Limited,Reinforcement of the Army
September 2005,01/09/2005,01/03/2006,Semi-Limited,Upstart Goblin
September 2005,01/09/2005,01/03/2006,Released,Dark Scorpion - Chick the Yellow
September 2005,01/09/2005,01/03/2006,Released,Marauding Captain
September 2005,01/09/2005,01/03/2006,Released,Vampire Lord
March 2006,01/03/2006,01/09/2006,Forbidden,Black Luster Soldier - Envoy of the Beginning
March 2006,01/03/2006,01/09/2006,Forbidden,Butterfly Dagger - Elma
March 2006,01/03/2006,01/09/2006,Forbidden,Change of Heart
March 2006,01/03/2006,01/09/2006,Forbidden,Chaos Emperor Dragon - Envoy of the End
March 2006,01/03/2006,01/09/2006,Forbidden,Cyber Jar
March 2006,01/03/2006,01/09/2006,Forbidden,Dark Hole
March 2006,01/03/2006,01/09/2006,Forbidden,Delinquent Duo
March 2006,01/03/2006,01/09/2006,Forbidden,Exchange of the Spirit
March 2006,01/03/2006,01/09/2006,Forbidden,Fiber Jar
March 2006,01/03/2006,01/09/2006,Forbidden,Harpie's Feather Duster
March 2006,01/03/2006,01/09/2006,Forbidden,Imperial Order
March 2006,01/03/2006,01/09/2006,Forbidden,Last Turn
March 2006,01/03/2006,01/09/2006,Forbidden,Magical Scientist
March 2006,01/03/2006,01/09/2006,Forbidden,Makyura the Destructor
March 2006,01/03/2006,01/09/2006,Forbidden,Mirage of Nightmare
March 2006,01/03/2006,01/09/2006,Forbidden,Monster Reborn
March 2006,01/03/2006,01/09/2006,Forbidden,Painful Choice
March 2006,01/03/2006,01/09/2006,Forbidden,Pot of Greed
March 2006,01/03/2006,01/09/2006,Forbidden,Raigeki
March 2006,01/03/2006,01/09/2006,Forbidden,Ring of Destruction
March 2006,01/03/2006,01/09/2006,Forbidden,Sinister Serpent
March 2006,01/03/2006,01/09/2006,Forbidden,Sixth Sense
March 2006,01/03/2006,01/09/2006,Forbidden,The Forceful Sentry
March 2006,01/03/2006,01/09/2006,Forbidden,Time Seal
March 2006,01/03/2006,01/09/2006,Forbidden,Tribe-Infecting Virus
March 2006,01/03/2006,01/09/2006,Forbidden,Victory Dragon
March 2006,01/03/2006,01/09/2006,Forbidden,Witch of the Black Forest
March 2006,01/03/2006,01/09/2006,Forbidden,Yata-Garasu
March 2006,01/03/2006,01/09/2006,Limited,Book of Moon
March 2006,01/03/2006,01/09/2006,Limited,Breaker the Magical Warrior
March 2006,01/03/2006,01/09/2006,Limited,Call of the Haunted
March 2006,01/03/2006,01/09/2006,Limited,Card Destruction
March 2006,01/03/2006,01/09/2006,Limited,Ceasefire
March 2006,01/03/2006,01/09/2006,Limited,Confiscation
March 2006,01/03/2006,01/09/2006,Limited,Crush Card Virus
March 2006,01/03/2006,01/09/2006,Limited,D.D. Assailant
March 2006,01/03/2006,01/09/2006,Limited,D.D. Warrior Lady
March 2006,01/03/2006,01/09/2006,Limited,Dandylion
March 2006,01/03/2006,01/09/2006,Limited,Dark Magician of Chaos
March 2006,01/03/2006,01/09/2006,Limited,Drop Off
March 2006,01/03/2006,01/09/2006,Limited,Exiled Force
March 2006,01/03/2006,01/09/2006,Limited,Exodia the Forbidden One
March 2006,01/03/2006,01/09/2006,Limited,Graceful Charity
March 2006,01/03/2006,01/09/2006,Limited,Heavy Storm
March 2006,01/03/2006,01/09/2006,Limited,Injection Fairy Lily
March 2006,01/03/2006,01/09/2006,Limited,Jinzo
March 2006,01/03/2006,01/09/2006,Limited,Last Will
March 2006,01/03/2006,01/09/2006,Limited,Left Arm of the Forbidden One
March 2006,01/03/2006,01/09/2006,Limited,Left Leg of the Forbidden One
March 2006,01/03/2006,01/09/2006,Limited,Level Limit - Area B
March 2006,01/03/2006,01/09/2006,Limited,Lightning Vortex
March 2006,01/03/2006,01/09/2006,Limited,Limiter Removal
March 2006,01/03/2006,01/09/2006,Limited,Mage Power
March 2006,01/03/2006,01/09/2006,Limited,Magic Cylinder
March 2006,01/03/2006,01/09/2006,Limited,Magical Stone Excavation
March 2006,01/03/2006,01/09/2006,Limited,Marshmallon
March 2006,01/03/2006,01/09/2006,Limited,Mask of Darkness
March 2006,01/03/2006,01/09/2006,Limited,Metamorphosis
March 2006,01/03/2006,01/09/2006,Limited,Mirror Force
March 2006,01/03/2006,01/09/2006,Limited,Morphing Jar
March 2006,01/03/2006,01/09/2006,Limited,Mystical Space Typhoon
March 2006,01/03/2006,01/09/2006,Limited,Night Assailant
March 2006,01/03/2006,01/09/2006,Limited,Pot of Avarice
March 2006,01/03/2006,01/09/2006,Limited,Premature Burial
March 2006,01/03/2006,01/09/2006,Limited,Protector of the Sanctuary
March 2006,01/03/2006,01/09/2006,Limited,Reckless Greed
March 2006,01/03/2006,01/09/2006,Limited,Right Arm of the Forbidden One
March 2006,01/03/2006,01/09/2006,Limited,Right Leg of the Forbidden One
March 2006,01/03/2006,01/09/2006,Limited,Sacred Phoenix of Nephthys
March 2006,01/03/2006,01/09/2006,Limited,Sangan
March 2006,01/03/2006,01/09/2006,Limited,Scapegoat
March 2006,01/03/2006,01/09/2006,Limited,Snatch Steal
March 2006,01/03/2006,01/09/2006,Limited,Swords of Revealing Light
March 2006,01/03/2006,01/09/2006,Limited,Temple of the Kings
March 2006,01/03/2006,01/09/2006,Limited,Thousand-Eyes Restrict
March 2006,01/03/2006,01/09/2006,Limited,Torrential Tribute
March 2006,01/03/2006,01/09/2006,Limited,Treeborn Frog
March 2006,01/03/2006,01/09/2006,Limited,Tsukuyomi
March 2006,01/03/2006,01/09/2006,Limited,Twin-Headed Behemoth
March 2006,01/03/2006,01/09/2006,Limited,United We Stand
March 2006,01/03/2006,01/09/2006,Semi-Limited,Apprentice Magician
March 2006,01/03/2006,01/09/2006,Semi-Limited,Creature Swap
March 2006,01/03/2006,01/09/2006,Semi-Limited,Deck Devastation Virus
March 2006,01/03/2006,01/09/2006,Semi-Limited,Emergency Provisions
March 2006,01/03/2006,01/09/2006,Semi-Limited,Good Goblin Housekeeping
March 2006,01/03/2006,01/09/2006,Semi-Limited,Gravity Bind
March 2006,01/03/2006,01/09/2006,Semi-Limited,Magician of Faith
March 2006,01/03/2006,01/09/2006,Semi-Limited,Manticore of Darkness
March 2006,01/03/2006,01/09/2006,Semi-Limited,Nobleman of Crossout
March 2006,01/03/2006,01/09/2006,Semi-Limited,Reflect Bounder
March 2006,01/03/2006,01/09/2006,Semi-Limited,Reinforcement of the Army
March 2006,01/03/2006,01/09/2006,Semi-Limited,Upstart Goblin
March 2006,01/03/2006,01/09/2006,Released,Abyss Soldier
September 2006,01/09/2006,01/03/2007,Forbidden,Black Luster Soldier - Envoy of the Beginning
September 2006,01/09/2006,01/03/2007,Forbidden,Butterfly Dagger - Elma
September 2006,01/09/2006,01/03/2007,Forbidden,Change of Heart
September 2006,01/09/2006,01/03/2007,Forbidden,Chaos Emperor Dragon - Envoy of the End
September 2006,01/09/2006,01/03/2007,Forbidden,Chaos Sorcerer
September 2006,01/09/2006,01/03/2007,Forbidden,Cyber Jar
September 2006,01/09/2006,01/03/2007,Forbidden,Dark Hole
September 2006,01/09/2006,01/03/2007,Forbidden,Delinquent Duo
September 2006,01/09/2006,01/03/2007,Forbidden,Exchange of the Spirit
September 2006,01/09/2006,01/03/2007,Forbidden,Fiber Jar
September 2006,01/09/2006,01/03/2007,Forbidden,Harpie's Feather Duster
September 2006,01/09/2006,01/03/2007,Forbidden,Imperial Order
September 2006,01/09/2006,01/03/2007,Forbidden,Last Turn
September 2006,01/09/2006,01/03/2007,Forbidden,Magical Scientist
September 2006,01/09/2006,01/03/2007,Forbidden,Makyura the Destructor
September 2006,01/09/2006,01/03/2007,Forbidden,Mirage of Nightmare
September 2006,01/09/2006,01/03/2007,Forbidden,Monster Reborn
September 2006,01/09/2006,01/03/2007,Forbidden,Painful Choice
September 2006,01/09/2006,01/03/2007,Forbidden,Pot of Greed
September 2006,01/09/2006,01/03/2007,Forbidden,Raigeki
September 2006,01/09/2006,01/03/2007,Forbidden,Sinister Serpent
September 2006,01/09/2006,01/03/2007,Forbidden,Sixth Sense
September 2006,01/09/2006,01/03/2007,Forbidden,Snatch Steal
September 2006,01/09/2006,01/03/2007,Forbidden,Temple of the Kings
September 2006,01/09/2006,01/03/2007,Forbidden,The Forceful Sentry
September 2006,01/09/2006,01/03/2007,Forbidden,Thousand-Eyes Restrict
September 2006,01/09/2006,01/03/2007,Forbidden,Time Seal
September 2006,01/09/2006,01/03/2007,Forbidden,Tribe-Infecting Virus
September 2006,01/09/2006,01/03/2007,Forbidden,Tsukuyomi
September 2006,01/09/2006,01/03/2007,Forbidden,Witch of the Black Forest
September 2006,01/09/2006,01/03/2007,Forbidden,Yata-Garasu
September 2006,01/09/2006,01/03/2007,Limited,Book of Moon
September 2006,01/09/2006,01/03/2007,Limited,Breaker the Magical Warrior
September 2006,01/09/2006,01/03/2007,Limited,Call of the Haunted
September 2006,01/09/2006,01/03/2007,Limited,Card Destruction
September 2006,01/09/2006,01/03/2007,Limited,Ceasefire
September 2006,01/09/2006,01/03/2007,Limited,Confiscation
September 2006,01/09/2006,01/03/2007,Limited,Crush Card Virus
September 2006,01/09/2006,01/03/2007,Limited,D.D. Assailant
September 2006,01/09/2006,01/03/2007,Limited,D.D. Warrior Lady
September 2006,01/09/2006,01/03/2007,Limited,Dandylion
September 2006,01/09/2006,01/03/2007,Limited,Dark Magician of Chaos
September 2006,01/09/2006,01/03/2007,Limited,Exodia the Forbidden One
September 2006,01/09/2006,01/03/2007,Limited,Future Fusion
September 2006,01/09/2006,01/03/2007,Limited,Graceful Charity
September 2006,01/09/2006,01/03/2007,Limited,Gravity Bind
September 2006,01/09/2006,01/03/2007,Limited,"Green Baboon, Defender of the Forest"
September 2006,01/09/2006,01/03/2007,Limited,Heavy Storm
September 2006,01/09/2006,01/03/2007,Limited,Injection Fairy Lily
September 2006,01/09/2006,01/03/2007,Limited,Jinzo
September 2006,01/09/2006,01/03/2007,Limited,Last Will
September 2006,01/09/2006,01/03/2007,Limited,Left Arm of the Forbidden One
September 2006,01/09/2006,01/03/2007,Limited,Left Leg of the Forbidden One
September 2006,01/09/2006,01/03/2007,Limited,Level Limit - Area B
September 2006,01/09/2006,01/03/2007,Limited,Limiter Removal
September 2006,01/09/2006,01/03/2007,Limited,Mage Power
September 2006,01/09/2006,01/03/2007,Limited,Magic Cylinder
September 2006,01/09/2006,01/03/2007,Limited,Magical Stone Excavation
September 2006,01/09/2006,01/03/2007,Limited,Magician of Faith
September 2006,01/09/2006,01/03/2007,Limited,Marshmallon
September 2006,01/09/2006,01/03/2007,Limited,Mask of Darkness
September 2006,01/09/2006,01/03/2007,Limited,Metamorphosis
September 2006,01/09/2006,01/03/2007,Limited,Mirror Force
September 2006,01/09/2006,01/03/2007,Limited,Morphing Jar
September 2006,01/09/2006,01/03/2007,Limited,Mystical Space Typhoon
September 2006,01/09/2006,01/03/2007,Limited,Night Assailant
September 2006,01/09/2006,01/03/2007,Limited,Nobleman of Crossout
September 2006,01/09/2006,01/03/2007,Limited,Pot of Avarice
September 2006,01/09/2006,01/03/2007,Limited,Premature Burial
September 2006,01/09/2006,01/03/2007,Limited,Protector of the Sanctuary
September 2006,01/09/2006,01/03/2007,Limited,Right Arm of the Forbidden One
September 2006,01/09/2006,01/03/2007,Limited,Right Leg of the Forbidden One
September 2006,01/09/2006,01/03/2007,Limited,Ring of Destruction
September 2006,01/09/2006,01/03/2007,Limited,Sacred Phoenix of Nephthys
September 2006,01/09/2006,01/03/2007,Limited,Sangan
September 2006,01/09/2006,01/03/2007,Limited,Scapegoat
September 2006,01/09/2006,01/03/2007,Limited,Spirit Reaper
September 2006,01/09/2006,01/03/2007,Limited,Swords of Revealing Light
September 2006,01/09/2006,01/03/2007,Limited,Torrential Tribute
September 2006,01/09/2006,01/03/2007,Limited,Treeborn Frog
September 2006,01/09/2006,01/03/2007,Limited,Twin-Headed Behemoth
September 2006,01/09/2006,01/03/2007,Limited,Ultimate Offering
September 2006,01/09/2006,01/03/2007,Limited,United We Stand
September 2006,01/09/2006,01/03/2007,Limited,Victory Dragon
September 2006,01/09/2006,01/03/2007,Semi-Limited,Apprentice Magician
September 2006,01/09/2006,01/03/2007,Semi-Limited,Creature Swap
September 2006,01/09/2006,01/03/2007,Semi-Limited,Deck Devastation Virus
September 2006,01/09/2006,01/03/2007,Semi-Limited,Exiled Force
September 2006,01/09/2006,01/03/2007,Semi-Limited,Giant Trunade
September 2006,01/09/2006,01/03/2007,Semi-Limited,Good Goblin Housekeeping
September 2006,01/09/2006,01/03/2007,Semi-Limited,Manticore of Darkness
September 2006,01/09/2006,01/03/2007,Semi-Limited,Reckless Greed
September 2006,01/09/2006,01/03/2007,Semi-Limited,Reinforcement of the Army
September 2006,01/09/2006,01/03/2007,Semi-Limited,Upstart Goblin
September 2006,01/09/2006,01/03/2007,Semi-Limited,Wall of Revealing Light
September 2006,01/09/2006,01/03/2007,Released,Drop Off
September 2006,01/09/2006,01/03/2007,Released,Emergency Provisions
September 2006,01/09/2006,01/03/2007,Released,Lightning Vortex
September 2006,01/09/2006,01/03/2007,Released,Reflect Bounder
March 2007,01/03/2007,01/09/2007,Forbidden,Black Luster Soldier - Envoy of the Beginning
March 2007,01/03/2007,01/09/2007,Forbidden,Breaker the Magical Warrior
March 2007,01/03/2007,01/09/2007,Forbidden,Butterfly Dagger - Elma
March 2007,01/03/2007,01/09/2007,Forbidden,Change of Heart
March 2007,01/03/2007,01/09/2007,Forbidden,Chaos Emperor Dragon - Envoy of the End
March 2007,01/03/2007,01/09/2007,Forbidden,Chaos Sorcerer
March 2007,01/03/2007,01/09/2007,Forbidden,Cyber Jar
March 2007,01/03/2007,01/09/2007,Forbidden,Cyber-Stein
March 2007,01/03/2007,01/09/2007,Forbidden,Dark Hole
March 2007,01/03/2007,01/09/2007,Forbidden,Delinquent Duo
March 2007,01/03/2007,01/09/2007,Forbidden,Exchange of the Spirit
March 2007,01/03/2007,01/09/2007,Forbidden,Fiber Jar
March 2007,01/03/2007,01/09/2007,Forbidden,Graceful Charity
March 2007,01/03/2007,01/09/2007,Forbidden,Harpie's Feather Duster
March 2007,01/03/2007,01/09/2007,Forbidden,Imperial Order
March 2007,01/03/2007,01/09/2007,Forbidden,Last Turn
March 2007,01/03/2007,01/09/2007,Forbidden,Last Will
March 2007,01/03/2007,01/09/2007,Forbidden,Magical Scientist
March 2007,01/03/2007,01/09/2007,Forbidden,Magician of Faith
March 2007,01/03/2007,01/09/2007,Forbidden,Makyura the Destructor
March 2007,01/03/2007,01/09/2007,Forbidden,Mirage of Nightmare
March 2007,01/03/2007,01/09/2007,Forbidden,Monster Reborn
March 2007,01/03/2007,01/09/2007,Forbidden,Painful Choice
March 2007,01/03/2007,01/09/2007,Forbidden,Pot of Greed
March 2007,01/03/2007,01/09/2007,Forbidden,Raigeki
March 2007,01/03/2007,01/09/2007,Forbidden,Sinister Serpent
March 2007,01/03/2007,01/09/2007,Forbidden,Sixth Sense
March 2007,01/03/2007,01/09/2007,Forbidden,Temple of the Kings
March 2007,01/03/2007,01/09/2007,Forbidden,The Forceful Sentry
March 2007,01/03/2007,01/09/2007,Forbidden,Thousand-Eyes Restrict
March 2007,01/03/2007,01/09/2007,Forbidden,Time Seal
March 2007,01/03/2007,01/09/2007,Forbidden,Tribe-Infecting Virus
March 2007,01/03/2007,01/09/2007,Forbidden,Tsukuyomi
March 2007,01/03/2007,01/09/2007,Forbidden,Victory Dragon
March 2007,01/03/2007,01/09/2007,Forbidden,Witch of the Black Forest
March 2007,01/03/2007,01/09/2007,Forbidden,Yata-Garasu
March 2007,01/03/2007,01/09/2007,Limited,Book of Moon
March 2007,01/03/2007,01/09/2007,Limited,Call of the Haunted
March 2007,01/03/2007,01/09/2007,Limited,Card Destruction
March 2007,01/03/2007,01/09/2007,Limited,Ceasefire
March 2007,01/03/2007,01/09/2007,Limited,Chain Strike
March 2007,01/03/2007,01/09/2007,Limited,Confiscation
March 2007,01/03/2007,01/09/2007,Limited,Crush Card Virus
