format,date,card_name,status,card_id,pretty_url,type
OCG,2003-04-01,Fiber Jar,Limited,78706415,fiber-jar-6613,
OCG,2003-04-01,Graceful Charity,Limited,79571449,graceful-charity-6673,
OCG,2003-04-01,Harpie's Feather Duster,Limited,18144507,harpie-s-feather-duster-1573,
OCG,2003-04-01,Heavy Storm,Limited,19613556,heavy-storm-1690,
OCG,2003-04-01,Imperial Order,Limited,61740673,imperial-order-5227,
OCG,2003-04-01,Injection Fairy Lily,Limited,79575620,injection-fairy-lily-6674,
OCG,2003-04-01,Jinzo,Limited,77585513,jinzo-6528,
OCG,2003-04-01,Left Arm of the Forbidden One,Limited,7902349,left-arm-of-the-forbidden-one-675,
OCG,2003-04-01,Left Leg of the Forbidden One,Limited,44519536,left-leg-of-the-forbidden-one-3796,
OCG,2003-04-01,Mage Power,Limited,83746708,mage-power-7025,
OCG,2003-04-01,Magic Cylinder,Limited,62279055,magic-cylinder-5267,
OCG,2003-04-01,Mirage of Nightmare,Limited,41482598,mirage-of-nightmare-3549,
OCG,2003-04-01,Mirror Force,Limited,44095762,mirror-force-3764,
OCG,2003-04-01,Monster Reborn,Limited,83764719,monster-reborn-7027,
OCG,2003-04-01,Morphing Jar,Limited,33508719,morphing-jar-2843,
OCG,2003-04-01,Painful Choice,Limited,74191942,painful-choice-6240,
OCG,2003-04-01,Pot of Greed,Limited,55144522,pot-of-greed-4698,
OCG,2003-04-01,Premature Burial,Limited,70828912,premature-burial-5948,
OCG,2003-04-01,Raigeki,Limited,12580477,raigeki-1087,
OCG,2003-04-01,Reckless Greed,Limited,37576645,reckless-greed-3180,
OCG,2003-04-01,Reflect Bounder,Limited,2851070,reflect-bounder-256,
OCG,2003-04-01,Right Arm of the Forbidden One,Limited,70903634,right-arm-of-the-forbidden-one-5956,
OCG,2003-04-01,Right Leg of the Forbidden One,Limited,8124921,right-leg-of-the-forbidden-one-689,
OCG,2003-04-01,Ring of Destruction,Limited,83555666,ring-of-destruction-7013,
OCG,2003-04-01,Sangan,Limited,26202165,sangan-2251,
OCG,2003-04-01,Sinister Serpent,Limited,8131171,sinister-serpent-690,
OCG,2003-04-01,Snatch Steal,Limited,45986603,snatch-steal-3918,
OCG,2003-04-01,Swords of Revealing Light,Limited,72302403,swords-of-revealing-light-6068,
OCG,2003-04-01,The Forceful Sentry,Limited,42829885,the-forceful-sentry-3653,
OCG,2003-04-01,Tribe-Infecting Virus,Limited,33184167,tribe-infecting-virus-2818,
OCG,2003-04-01,Twin-Headed Behemoth,Limited,43586926,twin-headed-behemoth-3719,
OCG,2003-04-01,United We Stand,Limited,56747793,united-we-stand-4834,
OCG,2003-04-01,Upstart Goblin,Limited,70368879,upstart-goblin-5921,
OCG,2003-04-01,Vampire Lord,Limited,53839837,vampire-lord-4589,
OCG,2003-04-01,Witch of the Black Forest,Limited,78010363,witch-of-the-black-forest-6561,
OCG,2003-04-01,Yata-Garasu,Limited,3078576,yata-garasu-279,
OCG,2003-04-01,Creature Swap,Semi-Limited,31036355,creature-swap-2631,
OCG,2003-04-01,Last Turn,Semi-Limited,28566710,last-turn-2431,
OCG,2003-04-01,Makyura the Destructor,Semi-Limited,21593977,makyura-the-destructor-1859,
OCG,2003-04-01,Marauding Captain,Semi-Limited,2460565,marauding-captain-222,
OCG,2003-04-01,Morphing Jar #2,Semi-Limited,79106360,morphing-jar-2-6640,
OCG,2003-04-01,Nobleman of Crossout,Semi-Limited,71044499,nobleman-of-crossout-5968,
OCG,2003-04-01,Reinforcement of the Army,Semi-Limited,32807846,reinforcement-of-the-army-2794,
OCG,2003-07-01,Breaker the Magical Warrior,Limited,71413901,breaker-the-magical-warrior-5997,
OCG,2003-07-01,Butterfly Dagger - Elma,Limited,69243953,butterfly-dagger-elma-5823,
OCG,2003-07-01,Call of the Haunted,Limited,97077563,call-of-the-haunted-8077,
OCG,2003-07-01,Card Destruction,Limited,72892473,card-destruction-6117,
OCG,2003-07-01,Ceasefire,Limited,36468556,ceasefire-3082,
OCG,2003-07-01,Change of Heart,Limited,4031928,change-of-heart-359,
OCG,2003-07-01,Chaos Emperor Dragon - Envoy of the End,Limited,82301904,chaos-emperor-dragon-envoy-of-the-end-6915,
OCG,2003-07-01,Confiscation,Limited,17375316,confiscation-1504,
OCG,2003-07-01,Cyber Jar,Limited,34124316,cyber-jar-2900,
OCG,2003-07-01,Dark Hole,Limited,53129443,dark-hole-4525,
OCG,2003-07-01,Delinquent Duo,Limited,44763025,delinquent-duo-3811,
OCG,2003-07-01,Exchange of the Spirit,Limited,17484499,exchange-of-the-spirit-1516,
OCG,2003-07-01,Exiled Force,Limited,74131780,exiled-force-6235,
OCG,2003-07-01,Exodia the Forbidden One,Limited,33396948,exodia-the-forbidden-one-2835,
OCG,2003-07-01,Fiber Jar,Limited,78706415,fiber-jar-6613,
OCG,2003-07-01,Graceful Charity,Limited,79571449,graceful-charity-6673,
OCG,2003-07-01,Harpie's Feather Duster,Limited,18144507,harpie-s-feather-duster-1573,
OCG,2003-07-01,Heavy Storm,Limited,19613556,heavy-storm-1690,
OCG,2003-07-01,Imperial Order,Limited,61740673,imperial-order-5227,
OCG,2003-07-01,Injection Fairy Lily,Limited,79575620,injection-fairy-lily-6674,
OCG,2003-07-01,Jinzo,Limited,77585513,jinzo-6528,
OCG,2003-07-01,Left Arm of the Forbidden One,Limited,7902349,left-arm-of-the-forbidden-one-675,
OCG,2003-07-01,Left Leg of the Forbidden One,Limited,44519536,left-leg-of-the-forbidden-one-3796,
OCG,2003-07-01,Mage Power,Limited,83746708,mage-power-7025,
OCG,2003-07-01,Magic Cylinder,Limited,62279055,magic-cylinder-5267,
OCG,2003-07-01,Mirage of Nightmare,Limited,41482598,mirage-of-nightmare-3549,
OCG,2003-07-01,Mirror Force,Limited,44095762,mirror-force-3764,
OCG,2003-07-01,Monster Reborn,Limited,83764719,monster-reborn-7027,
OCG,2003-07-01,Morphing Jar,Limited,33508719,morphing-jar-2843,
OCG,2003-07-01,Painful Choice,Limited,74191942,painful-choice-6240,
OCG,2003-07-01,Pot of Greed,Limited,55144522,pot-of-greed-4698,
OCG,2003-07-01,Premature Burial,Limited,70828912,premature-burial-5948,
OCG,2003-07-01,Raigeki,Limited,12580477,raigeki-1087,
OCG,2003-07-01,Reckless Greed,Limited,37576645,reckless-greed-3180,
OCG,2003-07-01,Reflect Bounder,Limited,2851070,reflect-bounder-256,
OCG,2003-07-01,Right Arm of the Forbidden One,Limited,70903634,right-arm-of-the-forbidden-one-5956,
OCG,2003-07-01,Right Leg of the Forbidden One,Limited,8124921,right-leg-of-the-forbidden-one-689,
OCG,2003-07-01,Ring of Destruction,Limited,83555666,ring-of-destruction-7013,
OCG,2003-07-01,Sangan,Limited,26202165,sangan-2251,
OCG,2003-07-01,Sinister Serpent,Limited,8131171,sinister-serpent-690,
OCG,2003-07-01,Snatch Steal,Limited,45986603,snatch-steal-3918,
OCG,2003-07-01,Swords of Revealing Light,Limited,72302403,swords-of-revealing-light-6068,
OCG,2003-07-01,The Forceful Sentry,Limited,42829885,the-forceful-sentry-3653,
OCG,2003-07-01,Tribe-Infecting Virus,Limited,33184167,tribe-infecting-virus-2818,
OCG,2003-07-01,Twin-Headed Behemoth,Limited,43586926,twin-headed-behemoth-3719,
OCG,2003-07-01,United We Stand,Limited,56747793,united-we-stand-4834,
OCG,2003-07-01,Upstart Goblin,Limited,70368879,upstart-goblin-5921,
OCG,2003-07-01,Vampire Lord,Limited,53839837,vampire-lord-4589,
OCG,2003-07-01,Witch of the Black Forest,Limited,78010363,witch-of-the-black-forest-6561,
OCG,2003-07-01,Yata-Garasu,Limited,3078576,yata-garasu-279,
OCG,2003-07-01,Creature Swap,Semi-Limited,31036355,creature-swap-2631,
OCG,2003-07-01,Last Turn,Semi-Limited,28566710,last-turn-2431,
OCG,2003-07-01,Makyura the Destructor,Semi-Limited,21593977,makyura-the-destructor-1859,
OCG,2003-07-01,Marauding Captain,Semi-Limited,2460565,marauding-captain-222,
OCG,2003-07-01,Morphing Jar #2,Semi-Limited,79106360,morphing-jar-2-6640,
OCG,2003-07-01,Nobleman of Crossout,Semi-Limited,71044499,nobleman-of-crossout-5968,
OCG,2003-07-01,Reinforcement of the Army,Semi-Limited,32807846,reinforcement-of-the-army-2794,
OCG,2003-10-01,Black Luster Soldier - Envoy of the Beginning,Limited,72989439,black-luster-soldier-envoy-of-the-beginning-6126,
OCG,2003-10-01,Breaker the Magical Warrior,Limited,71413901,breaker-the-magical-warrior-5997,
OCG,2003-10-01,Butterfly Dagger - Elma,Limited,69243953,butterfly-dagger-elma-5823,
OCG,2003-10-01,Call of the Haunted,Limited,97077563,call-of-the-haunted-8077,
OCG,2003-10-01,Card Destruction,Limited,72892473,card-destruction-6117,
OCG,2003-10-01,Ceasefire,Limited,36468556,ceasefire-3082,
OCG,2003-10-01,Change of Heart,Limited,4031928,change-of-heart-359,
OCG,2003-10-01,Chaos Emperor Dragon - Envoy of the End,Limited,82301904,chaos-emperor-dragon-envoy-of-the-end-6915,
OCG,2003-10-01,Confiscation,Limited,17375316,confiscation-1504,
OCG,2003-10-01,Cyber Jar,Limited,34124316,cyber-jar-2900,
OCG,2003-10-01,Dark Hole,Limited,53129443,dark-hole-4525,
OCG,2003-10-01,Dark Magician of Chaos,Limited,40737112,dark-magician-of-chaos-3468,
OCG,2003-10-01,Delinquent Duo,Limited,44763025,delinquent-duo-3811,
OCG,2003-10-01,Exchange of the Spirit,Limited,17484499,exchange-of-the-spirit-1516,
OCG,2003-10-01,Exiled Force,Limited,74131780,exiled-force-6235,
OCG,2003-10-01,Exodia the Forbidden One,Limited,33396948,exodia-the-forbidden-one-2835,
OCG,2003-10-01,Fiber Jar,Limited,78706415,fiber-jar-6613,
OCG,2003-10-01,Graceful Charity,Limited,79571449,graceful-charity-6673,
OCG,2003-10-01,Harpie's Feather Duster,Limited,18144507,harpie-s-feather-duster-1573,
OCG,2003-10-01,Heavy Storm,Limited,19613556,heavy-storm-1690,
OCG,2003-10-01,Imperial Order,Limited,61740673,imperial-order-5227,
OCG,2003-10-01,Injection Fairy Lily,Limited,79575620,injection-fairy-lily-6674,
OCG,2003-10-01,Jinzo,Limited,77585513,jinzo-6528,
OCG,2003-10-01,Left Arm of the Forbidden One,Limited,7902349,left-arm-of-the-forbidden-one-675,
OCG,2003-10-01,Left Leg of the Forbidden One,Limited,44519536,left-leg-of-the-forbidden-one-3796,
OCG,2003-10-01,Mage Power,Limited,83746708,mage-power-7025,
OCG,2003-10-01,Magic Cylinder,Limited,62279055,magic-cylinder-5267,
OCG,2003-10-01,Magical Scientist,Limited,34206604,magical-scientist-2906,
OCG,2003-10-01,Mirage of Nightmare,Limited,41482598,mirage-of-nightmare-3549,
OCG,2003-10-01,Mirror Force,Limited,44095762,mirror-force-3764,
OCG,2003-10-01,Monster Reborn,Limited,83764719,monster-reborn-7027,
OCG,2003-10-01,Painful Choice,Limited,74191942,painful-choice-6240,
OCG,2003-10-01,Pot of Greed,Limited,55144522,pot-of-greed-4698,
OCG,2003-10-01,Premature Burial,Limited,70828912,premature-burial-5948,
OCG,2003-10-01,Raigeki,Limited,12580477,raigeki-1087,
OCG,2003-10-01,Reckless Greed,Limited,37576645,reckless-greed-3180,
OCG,2003-10-01,Reflect Bounder,Limited,2851070,reflect-bounder-256,
OCG,2003-10-01,Right Arm of the Forbidden One,Limited,70903634,right-arm-of-the-forbidden-one-5956,
OCG,2003-10-01,Right Leg of the Forbidden One,Limited,8124921,right-leg-of-the-forbidden-one-689,
OCG,2003-10-01,Ring of Destruction,Limited,83555666,ring-of-destruction-7013,
OCG,2003-10-01,Sangan,Limited,26202165,sangan-2251,
OCG,2003-10-01,Sinister Serpent,Limited,8131171,sinister-serpent-690,
OCG,2003-10-01,Snatch Steal,Limited,45986603,snatch-steal-3918,
OCG,2003-10-01,Swords of Revealing Light,Limited,72302403,swords-of-revealing-light-6068,
OCG,2003-10-01,The Forceful Sentry,Limited,42829885,the-forceful-sentry-3653,
OCG,2003-10-01,Tribe-Infecting Virus,Limited,33184167,tribe-infecting-virus-2818,
OCG,2003-10-01,Twin-Headed Behemoth,Limited,43586926,twin-headed-behemoth-3719,
OCG,2003-10-01,United We Stand,Limited,56747793,united-we-stand-4834,
OCG,2003-10-01,Upstart Goblin,Limited,70368879,upstart-goblin-5921,
OCG,2003-10-01,Vampire Lord,Limited,53839837,vampire-lord-4589,
OCG,2003-10-01,Witch of the Black Forest,Limited,78010363,witch-of-the-black-forest-6561,
OCG,2003-10-01,Yata-Garasu,Limited,3078576,yata-garasu-279,
OCG,2003-10-01,Creature Swap,Semi-Limited,31036355,creature-swap-2631,
OCG,2003-10-01,Last Turn,Semi-Limited,28566710,last-turn-2431,
OCG,2003-10-01,Makyura the Destructor,Semi-Limited,21593977,makyura-the-destructor-1859,
OCG,2003-10-01,Manticore of Darkness,Semi-Limited,77121851,manticore-of-darkness-6490,
OCG,2003-10-01,Marauding Captain,Semi-Limited,2460565,marauding-captain-222,
OCG,2003-10-01,Morphing Jar,Semi-Limited,33508719,morphing-jar-2843,
OCG,2003-10-01,Morphing Jar #2,Semi-Limited,79106360,morphing-jar-2-6640,
OCG,2003-10-01,Nobleman of Crossout,Semi-Limited,71044499,nobleman-of-crossout-5968,
OCG,2003-10-01,Reinforcement of the Army,Semi-Limited,32807846,reinforcement-of-the-army-2794,
OCG,2004-03-01,Change of Heart,Forbidden,4031928,change-of-heart-359,
OCG,2004-03-01,Cyber Jar,Forbidden,34124316,cyber-jar-2900,
OCG,2004-03-01,Delinquent Duo,Forbidden,44763025,delinquent-duo-3811,
OCG,2004-03-01,Fiber Jar,Forbidden,78706415,fiber-jar-6613,
OCG,2004-03-01,Harpie's Feather Duster,Forbidden,18144507,harpie-s-feather-duster-1573,
OCG,2004-03-01,Imperial Order,Forbidden,61740673,imperial-order-5227,
OCG,2004-03-01,Injection Fairy Lily,Forbidden,79575620,injection-fairy-lily-6674,
OCG,2004-03-01,Painful Choice,Forbidden,74191942,painful-choice-6240,
OCG,2004-03-01,Raigeki,Forbidden,12580477,raigeki-1087,
OCG,2004-03-01,Yata-Garasu,Forbidden,3078576,yata-garasu-279,
OCG,2004-03-01,Black Luster Soldier - Envoy of the Beginning,Limited,72989439,black-luster-soldier-envoy-of-the-beginning-6126,
OCG,2004-03-01,Breaker the Magical Warrior,Limited,71413901,breaker-the-magical-warrior-5997,
OCG,2004-03-01,Butterfly Dagger - Elma,Limited,69243953,butterfly-dagger-elma-5823,
OCG,2004-03-01,Call of the Haunted,Limited,97077563,call-of-the-haunted-8077,
OCG,2004-03-01,Card Destruction,Limited,72892473,card-destruction-6117,
OCG,2004-03-01,Ceasefire,Limited,36468556,ceasefire-3082,
OCG,2004-03-01,Chaos Emperor Dragon - Envoy of the End,Limited,82301904,chaos-emperor-dragon-envoy-of-the-end-6915,
OCG,2004-03-01,Confiscation,Limited,17375316,confiscation-1504,
OCG,2004-03-01,Dark Hole,Limited,53129443,dark-hole-4525,
OCG,2004-03-01,Dark Magician of Chaos,Limited,40737112,dark-magician-of-chaos-3468,
OCG,2004-03-01,Exchange of the Spirit,Limited,17484499,exchange-of-the-spirit-1516,
OCG,2004-03-01,Exiled Force,Limited,74131780,exiled-force-6235,
OCG,2004-03-01,Exodia the Forbidden One,Limited,33396948,exodia-the-forbidden-one-2835,
OCG,2004-03-01,Graceful Charity,Limited,79571449,graceful-charity-6673,
OCG,2004-03-01,Heavy Storm,Limited,19613556,heavy-storm-1690,
OCG,2004-03-01,Jinzo,Limited,77585513,jinzo-6528,
OCG,2004-03-01,Left Arm of the Forbidden One,Limited,7902349,left-arm-of-the-forbidden-one-675,
OCG,2004-03-01,Left Leg of the Forbidden One,Limited,44519536,left-leg-of-the-forbidden-one-3796,
OCG,2004-03-01,Mage Power,Limited,83746708,mage-power-7025,
OCG,2004-03-01,Magic Cylinder,Limited,62279055,magic-cylinder-5267,
OCG,2004-03-01,Magical Scientist,Limited,34206604,magical-scientist-2906,
OCG,2004-03-01,Mirage of Nightmare,Limited,41482598,mirage-of-nightmare-3549,
OCG,2004-03-01,Mirror Force,Limited,44095762,mirror-force-3764,
OCG,2004-03-01,Monster Reborn,Limited,83764719,monster-reborn-7027,
OCG,2004-03-01,Pot of Greed,Limited,55144522,pot-of-greed-4698,
OCG,2004-03-01,Premature Burial,Limited,70828912,premature-burial-5948,
OCG,2004-03-01,Reckless Greed,Limited,37576645,reckless-greed-3180,
OCG,2004-03-01,Reflect Bounder,Limited,2851070,reflect-bounder-256,
OCG,2004-03-01,Right Arm of the Forbidden One,Limited,70903634,right-arm-of-the-forbidden-one-5956,
OCG,2004-03-01,Right Leg of the Forbidden One,Limited,8124921,right-leg-of-the-forbidden-one-689,
OCG,2004-03-01,Ring of Destruction,Limited,83555666,ring-of-destruction-7013,
OCG,2004-03-01,Sangan,Limited,26202165,sangan-2251,
OCG,2004-03-01,Sinister Serpent,Limited,8131171,sinister-serpent-690,
OCG,2004-03-01,Snatch Steal,Limited,45986603,snatch-steal-3918,
OCG,2004-03-01,Swords of Revealing Light,Limited,72302403,swords-of-revealing-light-6068,
OCG,2004-03-01,The Forceful Sentry,Limited,42829885,the-forceful-sentry-3653,
OCG,2004-03-01,Tribe-Infecting Virus,Limited,33184167,tribe-infecting-virus-2818,
OCG,2004-03-01,Twin-Headed Behemoth,Limited,43586926,twin-headed-behemoth-3719,
OCG,2004-03-01,United We Stand,Limited,56747793,united-we-stand-4834,
OCG,2004-03-01,Upstart Goblin,Limited,70368879,upstart-goblin-5921,
OCG,2004-03-01,Vampire Lord,Limited,53839837,vampire-lord-4589,
OCG,2004-03-01,Witch of the Black Forest,Limited,78010363,witch-of-the-black-forest-6561,
OCG,2004-03-01,Creature Swap,Semi-Limited,31036355,creature-swap-2631,
OCG,2004-03-01,Last Turn,Semi-Limited,28566710,last-turn-2431,
OCG,2004-03-01,Makyura the Destructor,Semi-Limited,21593977,makyura-the-destructor-1859,
OCG,2004-03-01,Manticore of Darkness,Semi-Limited,77121851,manticore-of-darkness-6490,
OCG,2004-03-01,Marauding Captain,Semi-Limited,2460565,marauding-captain-222,
OCG,2004-03-01,Morphing Jar,Semi-Limited,33508719,morphing-jar-2843,
OCG,2004-03-01,Morphing Jar #2,Semi-Limited,79106360,morphing-jar-2-6640,
OCG,2004-03-01,Nobleman of Crossout,Semi-Limited,71044499,nobleman-of-crossout-5968,
OCG,2004-03-01,Reinforcement of the Army,Semi-Limited,32807846,reinforcement-of-the-army-2794,
OCG,2004-09-01,Chaos Emperor Dragon - Envoy of the End,Forbidden,82301904,chaos-emperor-dragon-envoy-of-the-end-6915,
OCG,2004-09-01,Dark Hole,Forbidden,53129443,dark-hole-4525,
OCG,2004-09-01,Delinquent Duo,Forbidden,44763025,delinquent-duo-3811,
OCG,2004-09-01,Graceful Charity,Forbidden,79571449,graceful-charity-6673,
OCG,2004-09-01,Harpie's Feather Duster,Forbidden,18144507,harpie-s-feather-duster-1573,
OCG,2004-09-01,Imperial Order,Forbidden,61740673,imperial-order-5227,
OCG,2004-09-01,Mirror Force,Forbidden,44095762,mirror-force-3764,
OCG,2004-09-01,Monster Reborn,Forbidden,83764719,monster-reborn-7027,
OCG,2004-09-01,Raigeki,Forbidden,12580477,raigeki-1087,
OCG,2004-09-01,Sangan,Forbidden,26202165,sangan-2251,
OCG,2004-09-01,United We Stand,Forbidden,56747793,united-we-stand-4834,
OCG,2004-09-01,Witch of the Black Forest,Forbidden,78010363,witch-of-the-black-forest-6561,
OCG,2004-09-01,Yata-Garasu,Forbidden,3078576,yata-garasu-279,
OCG,2004-09-01,Black Luster Soldier - Envoy of the Beginning,Limited,72989439,black-luster-soldier-envoy-of-the-beginning-6126,
OCG,2004-09-01,Breaker the Magical Warrior,Limited,71413901,breaker-the-magical-warrior-5997,
OCG,2004-09-01,Butterfly Dagger - Elma,Limited,69243953,butterfly-dagger-elma-5823,
OCG,2004-09-01,Call of the Haunted,Limited,97077563,call-of-the-haunted-8077,
OCG,2004-09-01,Card Destruction,Limited,72892473,card-destruction-6117,
OCG,2004-09-01,Ceasefire,Limited,36468556,ceasefire-3082,
OCG,2004-09-01,Change of Heart,Limited,4031928,change-of-heart-359,
OCG,2004-09-01,Confiscation,Limited,17375316,confiscation-1504,
OCG,2004-09-01,Crush Card Virus,Limited,57728570,crush-card-virus-4912,
OCG,2004-09-01,Cyber Jar,Limited,34124316,cyber-jar-2900,
OCG,2004-09-01,Dark Magician of Chaos,Limited,40737112,dark-magician-of-chaos-3468,
OCG,2004-09-01,Exchange of the Spirit,Limited,17484499,exchange-of-the-spirit-1516,
OCG,2004-09-01,Exiled Force,Limited,74131780,exiled-force-6235,
OCG,2004-09-01,Exodia the Forbidden One,Limited,33396948,exodia-the-forbidden-one-2835,
OCG,2004-09-01,Fiber Jar,Limited,78706415,fiber-jar-6613,
OCG,2004-09-01,Heavy Storm,Limited,19613556,heavy-storm-1690,
OCG,2004-09-01,Injection Fairy Lily,Limited,79575620,injection-fairy-lily-6674,
OCG,2004-09-01,Jinzo,Limited,77585513,jinzo-6528,
OCG,2004-09-01,Left Arm of the Forbidden One,Limited,7902349,left-arm-of-the-forbidden-one-675,
OCG,2004-09-01,Left Leg of the Forbidden One,Limited,44519536,left-leg-of-the-forbidden-one-3796,
OCG,2004-09-01,Mage Power,Limited,83746708,mage-power-7025,
OCG,2004-09-01,Magic Cylinder,Limited,62279055,magic-cylinder-5267,
OCG,2004-09-01,Magical Scientist,Limited,34206604,magical-scientist-2906,
OCG,2004-09-01,Mirage of Nightmare,Limited,41482598,mirage-of-nightmare-3549,
OCG,2004-09-01,Morphing Jar,Limited,33508719,morphing-jar-2843,
OCG,2004-09-01,Mystical Space Typhoon,Limited,5318639,mystical-space-typhoon-470,
OCG,2004-09-01,Painful Choice,Limited,74191942,painful-choice-6240,
OCG,2004-09-01,Pot of Greed,Limited,55144522,pot-of-greed-4698,
OCG,2004-09-01,Premature Burial,Limited,70828912,premature-burial-5948,
OCG,2004-09-01,Protector of the Sanctuary,Limited,24221739,protector-of-the-sanctuary-2093,
OCG,2004-09-01,Reckless Greed,Limited,37576645,reckless-greed-3180,
OCG,2004-09-01,Reflect Bounder,Limited,2851070,reflect-bounder-256,
OCG,2004-09-01,Right Arm of the Forbidden One,Limited,70903634,right-arm-of-the-forbidden-one-5956,
OCG,2004-09-01,Right Leg of the Forbidden One,Limited,8124921,right-leg-of-the-forbidden-one-689,
OCG,2004-09-01,Ring of Destruction,Limited,83555666,ring-of-destruction-7013,
OCG,2004-09-01,Sinister Serpent,Limited,8131171,sinister-serpent-690,
OCG,2004-09-01,Sixth Sense,Limited,3280747,sixth-sense-295,
