card_id,card_name,category,justification,card_text
19700943,Dododo Bot,,"This card's effect is a passive protection during battle and does not activate to disrupt the opponent, begin a combo, extend plays, or break boards. It does not fit the defined roles of the other categories.","Cannot be Normal Summoned (but can be Normal Set). If this card attacks, it is unaffected by other card effects until the end of the Damage Step."
64283880,Guard Go!,Extender,"This card's effect requires a ""Gagaga"", ""Dododo"", and/or ""Gogogo"" monster to be destroyed by battle or card effect first, meaning it needs a pre-existing play to continue or extend combos, fitting the definition of an extender.","If a ""Gagaga"", ""Dododo"", and/or ""Gogogo"" monster(s) you control is destroyed by battle or card effect and sent to the Graveyard: Target 1 of those monsters; Special Summon it, then you can Special Summon up to 2 ""Gagaga"", ""Dododo"", and/or ""Gogogo"" monsters from your hand in Defense Position."
17052477,Guarded Treasure,,"This card's effect is a proactive draw engine that does not specifically start a combo by itself, nor does it disrupt the opponent from the hand. It also doesn't specifically break boards or act as a required brick for another card's effect.","Activate this card by discarding 5 cards; draw 2 cards. While this card is on the field, draw 2 cards instead of 1 for your normal draw during your Draw Phase."
54622031,Great Mammoth of Goldfine,,"This card text describes the Fusion Material requirements for a monster, not a playable card with an effect that activates on its own. It does not fit any of the defined categories.","""The Snake Hair"" + ""Dragon Zombie"""
2055403,Time-Space Trap Hole,Handtrap,"This card can be activated from the hand during either player's turn in response to the opponent Special Summoning monsters, disrupting their plays and fitting the definition of a disruptive handtrap.","When your opponent Special Summons a monster(s) from the hand or Extra Deck: Shuffle that monster(s) into the Deck, then you lose 1000 LP for each returned monster."
52112003,Card Advance,Starter,"This card provides an additional Normal Summon, which is a fundamental way to start or extend plays, and can be used as an opening move to gain advantage.","Look at up to 5 cards from the top of your Deck, then place them on the top of the Deck in any order. You can Tribute Summon 1 monster in addition to your Normal Summon/Set this turn. (You can only gain this effect once per turn.)"
18446701,Gagagashield,,"This card's effect is to equip itself to a monster and provide protection. It does not activate from the hand, disrupt the opponent, extend a combo, break a board, or serve as a necessary but undesirable draw. Therefore, it does not fit any of the defined categories.","Target 1 Spellcaster monster you control; equip this card to that target. Twice per turn, it cannot be destroyed by battle or card effects."
70624184,Constellar Rasalhague,Extender,"This card's effect requires tributing itself to Special Summon another ""Constellar"" monster, meaning it needs another monster on the field to activate and extend existing plays, rather than starting them.","You can Tribute this card; Special Summon 1 ""Constellar"" monster from your hand or Graveyard in face-up Defense Position, except ""Constellar Rasalhague""."
33776843,Number C15: Gimmick Puppet Giant Hunter,Board Breaker,"This card’s primary effect allows for the destruction of an opponent's card, a function that directly addresses and removes an opponent's established threat. While it requires a significant investment of three Level 9 monsters to summon, its effect is geared towards neutralizing the opponent's board rather than continuing a combo or initiating one.","3 Level 9 monsters
Once per turn: You can detach 1 Xyz Material from this card, then target 1 card your opponent controls; destroy it, and if you do, and it was a monster, inflict damage to your opponent equal to its original ATK."
36006208,Fire Lake of the Burning Abyss,Board Breaker,"This card’s effect is used proactively to eliminate threats on the opponent’s field, directly countering established monsters and cards, fitting the definition of a board breaker.","Send 2 face-up ""Burning Abyss"" monsters you control to the Graveyard, then target up to 3 cards on the field; destroy those targets."
43241495,Performapal Trampolynx,Starter,"This card can be Normal Summoned to return a card in a Pendulum Zone to the hand, which can be a beneficial play to set up for future Pendulum Summons or disrupt the opponent's Pendulum strategy. Its ability to be activated on its own upon Normal Summon allows it to be a first step in a turn.","[ Pendulum Effect ] 
When you Pendulum Summon a monster(s): You can target 1 card in either player's Pendulum Zone; return it to the hand. You can only use this effect of ""Performapal Trampolynx"" once per turn.

[ Monster Effect ] 
When this card is Normal Summoned: You can target 1 card in either player's Pendulum Zone; return it to the hand."
79606837,Herald of the Arc Light,Handtrap,"The card can negate an opponent's Spell/Trap or monster effect activation as a Quick Effect by tributing itself, which can be done from the hand during either player's turn. This disruption from the hand is the hallmark of a handtrap.","1 Tuner + 1+ non-Tuner monsters
Any monster sent from the hand or Main Deck to the GY is banished instead. When a Spell/Trap Card, or monster effect, is activated (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy that card. If this card is sent to the GY: You can add 1 Ritual Monster or 1 Ritual Spell from your Deck to your hand."
47017574,Number C92: Heart-eartH Chaos Dragon,,"This card is an Xyz Monster whose primary effects are passive benefits (gaining LP) or conditional effects that require it to be on the field and have specific materials. It does not fit the criteria for starting plays, disrupting from the hand, extending existing combos, breaking established boards, or being a necessary but undesirable draw. Its effects are tied to its presence on the field and the presence of other specific cards.","4 Level 10 monsters
Cannot be destroyed by battle. When a monster you control inflicts battle damage to your opponent: You gain Life Points equal to the damage they took. If this card has ""Number 92: Heart-eartH Dragon"" as an Xyz Material, it gains this effect.
● Once per turn: You can detach 1 Xyz Material from this card; negate the effects of all face-up cards your opponent currently controls, until the end of this turn. This activation and effect cannot be negated."
